"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"33519","52085","52085","10000","2025-09-07","1"
"33520","420779","420779","10000","2025-10-07","1"
"33521","271215","271215","10000","2025-07-21","1"
"33522","885196","885196","10000","2025-04-21","1"
"33523","719468","719468","10000","2025-12-14","1"
"33524","226419","226419","10000","2025-06-14","1"
"33525","673883","673883","10000","2025-01-06","1"
"33526","998794","998794","10000","2025-07-21","1"
"33527","373541","373541","10000","2025-05-07","1"
"33528","509018","509018","10000","2025-08-07","1"
"33529","928186","928186","10000","2025-08-21","1"
"33530","902385","902385","10000","2025-03-28","1"
"33531","905262","905262","10000","2025-11-14","1"
"33532","309147","309147","10000","2025-06-07","1"
"33533","150361","150361","10000","2025-12-14","1"
"33534","80358","80358","10000","2025-04-28","1"
"33535","733771","733771","10000","2025-09-21","1"
"33536","696863","696863","10000","2025-02-20","1"
"33537","461537","461537","10000","2025-02-20","1"
"33538","438552","438552","10000","2025-10-07","1"
"33539","415704","415704","10000","2025-06-28","1"
"33540","954716","954716","10000","2025-09-07","1"
"33541","619922","619922","10000","2025-06-21","1"
"33542","305095","305095","10000","2025-10-07","1"
"33543","359273","359273","10000","2025-10-07","1"
"33544","949905","949905","10000","2025-08-28","1"
"33545","352614","352614","10000","2025-04-21","1"
"33546","524033","524033","10000","2025-02-06","1"
"33547","901042","901042","10000","2025-03-21","1"
"33548","439930","439930","10000","2025-02-13","1"
"33549","383752","383752","10000","2025-06-14","1"
"33550","563379","563379","10000","2025-06-28","1"
"33551","694274","694274","10000","2025-02-13","1"
"33552","962047","962047","10000","2025-02-06","1"
"33553","600385","600385","10000","2025-03-28","1"
"33554","457423","457423","10000","2025-01-27","1"
"33555","125260","125260","10000","2025-08-14","1"
"33556","842730","842730","10000","2025-07-21","1"
"33557","160710","160710","10000","2025-08-14","1"
"33558","559838","559838","10000","2025-03-28","1"
"33559","156576","156576","10000","2025-12-21","1"
"33560","628750","628750","10000","2025-08-21","1"
"33561","255363","255363","10000","2025-03-28","1"
"33562","177882","177882","10000","2025-06-21","1"
"33563","946325","946325","10000","2025-10-28","1"
"33564","574063","574063","10000","2025-05-14","1"
"33565","482075","482075","10000","2025-10-21","1"
"33566","215221","215221","10000","2025-04-28","1"
"33567","263881","263881","10000","2025-09-07","1"
"33568","375048","375048","10000","2025-11-07","1"
"33569","581907","581907","10000","2025-07-14","1"
"33570","625193","625193","10000","2025-09-07","1"
"33571","650325","650325","10000","2025-04-28","1"
"33572","754920","754920","10000","2025-09-21","1"
"33573","903068","903068","10000","2025-06-07","1"
"33574","784146","784146","10000","2025-06-07","1"
"33575","143908","143908","10000","2025-02-13","1"
"33576","76039","76039","10000","2025-06-07","1"
"33577","738836","738836","10000","2025-09-14","1"
"33578","799208","799208","10000","2025-09-21","1"
"33579","754561","754561","10000","2025-10-14","1"
"33580","759258","759258","10000","2025-07-28","1"
"33581","636778","636778","10000","2025-08-28","1"
"33582","468549","468549","10000","2025-01-27","1"
"33583","157826","157826","10000","2025-02-06","1"
"33584","497117","497117","10000","2025-12-28","1"
"33585","7843","7843","10000","2025-12-07","1"
"33586","141106","141106","10000","2025-05-14","1"
"33587","555752","555752","10000","2025-11-07","1"
"33588","273245","273245","10000","2025-07-21","1"
"33589","257496","257496","10000","2025-06-28","1"
"33590","450609","450609","10000","2025-02-06","1"
"33591","209377","209377","10000","2025-05-21","1"
"33592","2349","2349","10000","2025-12-21","1"
"33593","226819","226819","10000","2025-10-28","1"
"33594","785615","785615","10000","2025-04-28","1"
"33595","77518","77518","10000","2025-08-28","1"
"33596","44977","44977","10000","2025-03-14","1"
"33597","319884","319884","10000","2025-05-28","1"
"33598","776448","776448","10000","2025-05-21","1"
"33599","243391","243391","10000","2025-11-14","1"
"33600","500716","500716","10000","2025-04-14","1"
"33601","562596","562596","10000","2025-03-14","1"
"33602","447837","447837","10000","2025-12-07","1"
"33603","157231","157231","10000","2025-01-06","1"
"33604","543462","543462","10000","2025-03-07","1"
"33605","326485","326485","10000","2025-02-27","1"
"33606","349489","349489","10000","2025-12-14","1"
"33607","87414","87414","10000","2025-09-07","1"
"33608","161613","161613","10000","2025-09-21","1"
"33609","821032","821032","10000","2025-07-28","1"
"33610","637605","637605","10000","2025-06-14","1"
"33611","620656","620656","10000","2025-02-06","1"
"33612","683180","683180","10000","2025-10-14","1"
"33613","913825","913825","10000","2025-09-07","1"
"33614","469285","469285","10000","2025-02-13","1"
"33615","102189","102189","10000","2025-05-28","1"
"33616","902252","902252","10000","2025-11-14","1"
"33617","251380","251380","10000","2025-12-21","1"
"33618","472738","472738","10000","2025-08-14","1"
"33619","740289","740289","10000","2025-03-07","1"
"33620","864798","864798","10000","2025-03-28","1"
"33621","667211","667211","10000","2025-02-20","1"
"33622","978433","978433","10000","2025-05-07","1"
"33623","38745","38745","10000","2025-05-21","1"
"33624","77252","77252","10000","2025-04-21","1"
"33625","45117","45117","10000","2025-11-21","1"
"33626","329331","329331","10000","2025-07-21","1"
"33627","469991","469991","10000","2025-05-28","1"
"33628","976713","976713","10000","2025-04-07","1"
"33629","743958","743958","10000","2025-07-21","1"
"33630","157941","157941","10000","2025-04-14","1"
"33631","411316","411316","10000","2025-12-07","1"
"33632","841945","841945","10000","2025-02-06","1"
"33633","598025","598025","10000","2025-08-07","1"
"33634","452498","452498","10000","2025-02-06","1"
"33635","191304","191304","10000","2025-04-21","1"
"33636","27959","27959","10000","2025-09-07","1"
"33637","445907","445907","10000","2025-12-14","1"
"33638","35759","35759","10000","2025-07-21","1"
"33639","549846","549846","10000","2025-03-07","1"
"33640","310714","310714","10000","2025-04-07","1"
"33641","333337","333337","10000","2025-10-14","1"
"33642","883675","883675","10000","2025-12-07","1"
"33643","381350","381350","10000","2025-06-28","1"
"33644","686004","686004","10000","2025-10-21","1"
"33645","947641","947641","10000","2025-05-14","1"
"33646","180622","180622","10000","2025-11-21","1"
"33647","735224","735224","10000","2025-12-21","1"
"33648","987712","987712","10000","2025-12-28","1"
"33649","333676","333676","10000","2025-04-14","1"
"33650","71722","71722","10000","2025-09-21","1"
"33651","324514","324514","10000","2025-01-20","1"
"33652","628000","628000","10000","2025-08-21","1"
"33653","614891","614891","10000","2025-04-07","1"
"33654","430861","430861","10000","2025-09-28","1"
"33655","794462","794462","10000","2025-01-13","1"
"33656","33046","33046","10000","2025-08-14","1"
"33657","576474","576474","10000","2025-10-21","1"
"33658","846351","846351","10000","2025-09-28","1"
"33659","54314","54314","10000","2025-04-14","1"
"33660","392758","392758","10000","2025-04-28","1"
"33661","271532","271532","10000","2025-11-14","1"
"33662","16446","16446","10000","2025-07-14","1"
"33663","856560","856560","10000","2025-05-14","1"
"33664","111828","111828","10000","2025-07-21","1"
"33665","710307","710307","10000","2025-04-07","1"
"33666","55246","55246","10000","2025-09-28","1"
"33667","406557","406557","10000","2025-11-07","1"
"33668","374930","374930","10000","2025-05-28","1"
"33669","667612","667612","10000","2025-02-27","1"
"33670","549830","549830","10000","2025-06-21","1"
"33671","593747","593747","10000","2025-11-28","1"
"33672","447668","447668","10000","2025-09-14","1"
"33673","168207","168207","10000","2025-11-07","1"
"33674","15356","15356","10000","2025-03-21","1"
"33675","497032","497032","10000","2025-10-28","1"
"33676","868046","868046","10000","2025-11-14","1"
"33677","577957","577957","10000","2025-01-13","1"
"33678","905704","905704","10000","2025-12-21","1"
"33679","310816","310816","10000","2025-09-28","1"
"33680","309713","309713","10000","2025-06-28","1"
"33681","467287","467287","10000","2025-01-27","1"
"33682","842846","842846","10000","2025-04-28","1"
"33683","395876","395876","10000","2025-01-06","1"
"33684","453547","453547","10000","2025-03-28","1"
"33685","441503","441503","10000","2025-01-20","1"
"33686","92802","92802","10000","2025-06-28","1"
"33687","256656","256656","10000","2025-04-21","1"
"33688","123011","123011","10000","2025-03-14","1"
"33689","159565","159565","10000","2025-11-14","1"
"33690","524076","524076","10000","2025-02-20","1"
"33691","546513","546513","10000","2025-01-06","1"
"33692","613948","613948","10000","2025-02-27","1"
"33693","163316","163316","10000","2025-08-14","1"
"33694","390056","390056","10000","2025-04-28","1"
"33695","654350","654350","10000","2025-05-21","1"
"33696","581744","581744","10000","2025-04-14","1"
"33697","373727","373727","10000","2025-04-14","1"
"33698","390481","390481","10000","2025-03-21","1"
"33699","170365","170365","10000","2025-06-21","1"
"33700","303006","303006","10000","2025-02-27","1"
"33701","178979","178979","10000","2025-03-14","1"
"33702","48731","48731","10000","2025-07-07","1"
"33703","845163","845163","10000","2025-05-28","1"
"33704","532408","532408","10000","2025-08-28","1"
"33705","180527","180527","10000","2025-01-06","1"
"33706","474447","474447","10000","2025-08-28","1"
"33707","23334","23334","10000","2025-02-06","1"
"33708","573274","573274","10000","2025-09-07","1"
"33709","837993","837993","10000","2025-05-21","1"
"33710","698369","698369","10000","2025-03-07","1"
"33711","751898","751898","10000","2025-01-13","1"
"33712","441374","441374","10000","2025-05-07","1"
"33713","865304","865304","10000","2025-11-07","1"
"33714","432449","432449","10000","2025-02-27","1"
"33715","630789","630789","10000","2025-05-28","1"
"33716","820756","820756","10000","2025-01-06","1"
"33717","556398","556398","10000","2025-12-14","1"
"33718","563413","563413","10000","2025-09-21","1"
"33719","977115","977115","10000","2025-10-14","1"
"33720","480170","480170","10000","2025-07-14","1"
"33721","226261","226261","10000","2025-08-07","1"
"33722","709510","709510","10000","2025-03-14","1"
"33723","381182","381182","10000","2025-02-06","1"
"33724","978734","978734","10000","2025-10-21","1"
"33725","117987","117987","10000","2025-03-28","1"
"33726","927437","927437","10000","2025-03-21","1"
"33727","409491","409491","10000","2025-04-28","1"
"33728","796167","796167","10000","2025-01-20","1"
"33729","838542","838542","10000","2025-06-14","1"
"33730","90058","90058","10000","2025-01-06","1"
"33731","882769","882769","10000","2025-07-28","1"
"33732","866204","866204","10000","2025-12-07","1"
"33733","542400","542400","10000","2025-08-14","1"
"33734","380694","380694","10000","2025-10-28","1"
"33735","777627","777627","10000","2025-02-20","1"
"33736","807198","807198","10000","2025-02-13","1"
"33737","15577","15577","10000","2025-03-21","1"
"33738","117463","117463","10000","2025-03-28","1"
"33739","356317","356317","10000","2025-06-21","1"
"33740","433552","433552","10000","2025-01-13","1"
"33741","27023","27023","10000","2025-08-07","1"
"33742","447557","447557","10000","2025-07-07","1"
"33743","257437","257437","10000","2025-08-14","1"
"33744","221902","221902","10000","2025-09-28","1"
"33745","680211","680211","10000","2025-03-14","1"
"33746","528465","528465","10000","2025-07-14","1"
"33747","608505","608505","10000","2025-09-07","1"
"33748","725485","725485","10000","2025-02-27","1"
"33749","924384","924384","10000","2025-03-28","1"
"33750","907227","907227","10000","2025-10-07","1"
"33751","854264","854264","10000","2025-02-13","1"
"33752","479594","479594","10000","2025-02-20","1"
"33753","933091","933091","10000","2025-03-07","1"
"33754","734179","734179","10000","2025-02-06","1"
"33755","492583","492583","10000","2025-01-27","1"
"33756","386455","386455","10000","2025-03-21","1"
"33757","462582","462582","10000","2025-02-20","1"
"33758","935989","935989","10000","2025-07-07","1"
"33759","678210","678210","10000","2025-08-21","1"
"33760","736078","736078","10000","2025-08-14","1"
"33761","319534","319534","10000","2025-08-21","1"
"33762","481284","481284","10000","2025-10-28","1"
"33763","555504","555504","10000","2025-09-07","1"
"33764","650307","650307","10000","2025-08-21","1"
"33765","245919","245919","10000","2025-06-28","1"
"33766","402794","402794","10000","2025-05-28","1"
"33767","887138","887138","10000","2025-04-14","1"
"33768","696559","696559","10000","2025-07-07","1"
"33769","99561","99561","10000","2025-02-06","1"
"33770","25866","25866","10000","2025-12-28","1"
"33771","912035","912035","10000","2025-08-07","1"
"33772","384790","384790","10000","2025-06-07","1"
"33773","457509","457509","10000","2025-03-07","1"
"33774","956587","956587","10000","2025-10-14","1"
"33775","908456","908456","10000","2025-05-21","1"
"33776","311139","311139","10000","2025-09-14","1"
"33777","631067","631067","10000","2025-10-07","1"
"33778","924075","924075","10000","2025-06-14","1"
"33779","769858","769858","10000","2025-07-28","1"
"33780","525018","525018","10000","2025-08-28","1"
"33781","656735","656735","10000","2025-04-14","1"
"33782","529131","529131","10000","2025-11-28","1"
"33783","426754","426754","10000","2025-08-07","1"
"33784","481528","481528","10000","2025-05-07","1"
"33785","878185","878185","10000","2025-10-07","1"
"33786","721091","721091","10000","2025-01-20","1"
"33787","269160","269160","10000","2025-06-14","1"
"33788","43545","43545","10000","2025-08-21","1"
"33789","859066","859066","10000","2025-07-21","1"
"33790","583372","583372","10000","2025-01-20","1"
"33791","604737","604737","10000","2025-10-14","1"
"33792","748703","748703","10000","2025-07-21","1"
"33793","869196","869196","10000","2025-09-21","1"
"33794","138881","138881","10000","2025-11-28","1"
"33795","458774","458774","10000","2025-03-07","1"
"33796","314095","314095","10000","2025-05-14","1"
"33797","857828","857828","10000","2025-10-21","1"
"33798","334133","334133","10000","2025-02-20","1"
"33799","75836","75836","10000","2025-07-14","1"
"33800","146659","146659","10000","2025-08-07","1"
"33801","99095","99095","10000","2025-02-27","1"
"33802","841184","841184","10000","2025-04-14","1"
"33803","259395","259395","10000","2025-03-21","1"
"33804","376448","376448","10000","2025-08-28","1"
"33805","885623","885623","10000","2025-04-28","1"
"33806","149083","149083","10000","2025-05-14","1"
"33807","804272","804272","10000","2025-11-28","1"
"33808","525003","525003","10000","2025-12-07","1"
"33809","550163","550163","10000","2025-04-07","1"
"33810","184289","184289","10000","2025-10-21","1"
"33811","175257","175257","10000","2025-03-21","1"
"33812","411689","411689","10000","2025-07-21","1"
"33813","570712","570712","10000","2025-01-27","1"
"33814","249914","249914","10000","2025-11-07","1"
"33815","687544","687544","10000","2025-12-28","1"
"33816","76117","76117","10000","2025-01-20","1"
"33817","44254","44254","10000","2025-11-28","1"
"33818","707331","707331","10000","2025-05-07","1"
"33819","184797","184797","10000","2025-05-21","1"
"33820","79449","79449","10000","2025-11-14","1"
"33821","644183","644183","10000","2025-08-28","1"
"33822","973695","973695","10000","2025-07-07","1"
"33823","237578","237578","10000","2025-10-28","1"
"33824","520439","520439","10000","2025-03-14","1"
"33825","474874","474874","10000","2025-02-27","1"
"33826","198633","198633","10000","2025-03-21","1"
"33827","972821","972821","10000","2025-11-28","1"
"33828","961635","961635","10000","2025-03-14","1"
"33829","309592","309592","10000","2025-08-07","1"
"33830","637781","637781","10000","2025-07-14","1"
"33831","70787","70787","10000","2025-03-14","1"
"33832","946642","946642","10000","2025-04-21","1"
"33833","119901","119901","10000","2025-09-21","1"
"33834","761830","761830","10000","2025-09-14","1"
"33835","13198","13198","10000","2025-02-27","1"
"33836","713935","713935","10000","2025-05-21","1"
"33837","179535","179535","10000","2025-05-28","1"
"33838","527661","527661","10000","2025-03-21","1"
"33839","833358","833358","10000","2025-03-14","1"
"33840","784348","784348","10000","2025-01-13","1"
"33841","751451","751451","10000","2025-03-21","1"
"33842","836169","836169","10000","2025-01-20","1"
"33843","615381","615381","10000","2025-11-21","1"
"33844","414414","414414","10000","2025-11-21","1"
"33845","544085","544085","10000","2025-02-27","1"
"33846","105582","105582","10000","2025-06-07","1"
"33847","783340","783340","10000","2025-12-07","1"
"33848","997081","997081","10000","2025-10-28","1"
"33849","460074","460074","10000","2025-04-14","1"
"33850","633008","633008","10000","2025-04-14","1"
"33851","384299","384299","10000","2025-09-28","1"
"33852","867171","867171","10000","2025-08-28","1"
"33853","38488","38488","10000","2025-11-28","1"
"33854","973587","973587","10000","2025-04-07","1"
"33855","370845","370845","10000","2025-04-14","1"
"33856","636019","636019","10000","2025-07-28","1"
"33857","381692","381692","10000","2025-02-06","1"
"33858","134813","134813","10000","2025-10-07","1"
"33859","492334","492334","10000","2025-08-28","1"
"33860","853873","853873","10000","2025-06-21","1"
"33861","936","936","10000","2025-07-21","1"
"33862","850580","850580","10000","2025-05-14","1"
"33863","643739","643739","10000","2025-05-07","1"
"33864","442983","442983","10000","2025-04-07","1"
"33865","474316","474316","10000","2025-12-07","1"
"33866","220639","220639","10000","2025-09-21","1"
"33867","661460","661460","10000","2025-07-28","1"
"33868","342747","342747","10000","2025-11-21","1"
"33869","288109","288109","10000","2025-11-21","1"
"33870","193965","193965","10000","2025-01-27","1"
"33871","792160","792160","10000","2025-12-21","1"
"33872","47546","47546","10000","2025-04-14","1"
"33873","355506","355506","10000","2025-09-14","1"
"33874","928822","928822","10000","2025-03-14","1"
"33875","578131","578131","10000","2025-03-21","1"
"33876","573916","573916","10000","2025-10-07","1"
"33877","225028","225028","10000","2025-10-14","1"
"33878","437654","437654","10000","2025-11-07","1"
"33879","337681","337681","10000","2025-01-27","1"
"33880","409690","409690","10000","2025-05-28","1"
"33881","960928","960928","10000","2025-07-28","1"
"33882","70611","70611","10000","2025-01-06","1"
"33883","394472","394472","10000","2025-04-14","1"
"33884","558646","558646","10000","2025-10-14","1"
"33885","367985","367985","10000","2025-01-27","1"
"33886","9677","9677","10000","2025-08-14","1"
"33887","859436","859436","10000","2025-02-27","1"
"33888","462251","462251","10000","2025-08-07","1"
"33889","651717","651717","10000","2025-02-06","1"
"33890","193301","193301","10000","2025-06-28","1"
"33891","484803","484803","10000","2025-05-21","1"
"33892","806736","806736","10000","2025-02-27","1"
"33893","559124","559124","10000","2025-01-20","1"
"33894","865796","865796","10000","2025-12-28","1"
"33895","866847","866847","10000","2025-01-06","1"
"33896","992973","992973","10000","2025-03-07","1"
"33897","611697","611697","10000","2025-10-28","1"
"33898","620255","620255","10000","2025-10-28","1"
"33899","55642","55642","10000","2025-11-21","1"
"33900","811902","811902","10000","2025-10-21","1"
"33901","19776","19776","10000","2025-10-28","1"
"33902","680560","680560","10000","2025-05-07","1"
"33903","880584","880584","10000","2025-04-21","1"
"33904","158297","158297","10000","2025-06-21","1"
"33905","52358","52358","10000","2025-11-07","1"
"33906","39382","39382","10000","2025-06-07","1"
"33907","818635","818635","10000","2025-05-07","1"
"33908","307084","307084","10000","2025-05-14","1"
"33909","911743","911743","10000","2025-10-28","1"
"33910","135144","135144","10000","2025-05-28","1"
"33911","754146","754146","10000","2025-11-28","1"
"33912","643190","643190","10000","2025-11-21","1"
"33913","604089","604089","10000","2025-12-07","1"
"33914","57648","57648","10000","2025-05-07","1"
"33915","458564","458564","10000","2025-10-07","1"
"33916","343021","343021","10000","2025-09-28","1"
"33917","524147","524147","10000","2025-07-07","1"
"33918","310203","310203","10000","2025-10-21","1"
"33919","547211","547211","10000","2025-02-06","1"
"33920","207881","207881","10000","2025-12-07","1"
"33921","636047","636047","10000","2025-09-14","1"
"33922","972678","972678","10000","2025-08-21","1"
"33923","870880","870880","10000","2025-07-28","1"
"33924","369742","369742","10000","2025-12-21","1"
"33925","263055","263055","10000","2025-10-28","1"
"33926","938617","938617","10000","2025-12-07","1"
"33927","628743","628743","10000","2025-12-14","1"
"33928","427784","427784","10000","2025-03-14","1"
"33929","118331","118331","10000","2025-02-06","1"
"33930","103826","103826","10000","2025-08-21","1"
"33931","120119","120119","10000","2025-05-07","1"
"33932","654941","654941","10000","2025-06-28","1"
"33933","631487","631487","10000","2025-02-20","1"
"33934","403406","403406","10000","2025-11-07","1"
"33935","690513","690513","10000","2025-09-07","1"
"33936","262272","262272","10000","2025-06-28","1"
"33937","469368","469368","10000","2025-09-07","1"
"33938","143803","143803","10000","2025-08-28","1"
"33939","979489","979489","10000","2025-09-07","1"
"33940","482465","482465","10000","2025-09-28","1"
"33941","358600","358600","10000","2025-07-07","1"
"33942","327525","327525","10000","2025-05-21","1"
"33943","38250","38250","10000","2025-05-28","1"
"33944","498624","498624","10000","2025-02-13","1"
"33945","831757","831757","10000","2025-01-13","1"
"33946","183426","183426","10000","2025-07-07","1"
"33947","175003","175003","10000","2025-09-14","1"
"33948","608154","608154","10000","2025-08-21","1"
"33949","364129","364129","10000","2025-01-20","1"
"33950","283606","283606","10000","2025-11-07","1"
"33951","265849","265849","10000","2025-04-07","1"
"33952","855996","855996","10000","2025-01-06","1"
"33953","642844","642844","10000","2025-02-06","1"
"33954","814070","814070","10000","2025-10-07","1"
"33955","38944","38944","10000","2025-08-28","1"
"33956","43920","43920","10000","2025-02-20","1"
"33957","542462","542462","10000","2025-05-14","1"
"33958","490218","490218","10000","2025-01-20","1"
"33959","51408","51408","10000","2025-02-13","1"
"33960","810383","810383","10000","2025-04-07","1"
"33961","606412","606412","10000","2025-07-28","1"
"33962","58089","58089","10000","2025-07-07","1"
"33963","372638","372638","10000","2025-07-21","1"
"33964","426328","426328","10000","2025-10-07","1"
"33965","103415","103415","10000","2025-11-07","1"
"33966","115792","115792","10000","2025-02-06","1"
"33967","535540","535540","10000","2025-02-13","1"
"33968","942184","942184","10000","2025-09-21","1"
"33969","33311","33311","10000","2025-12-21","1"
"33970","460455","460455","10000","2025-10-21","1"
"33971","552103","552103","10000","2025-11-07","1"
"33972","772898","772898","10000","2025-12-21","1"
"33973","101849","101849","10000","2025-11-07","1"
"33974","142340","142340","10000","2025-08-28","1"
"33975","163959","163959","10000","2025-12-07","1"
"33976","988570","988570","10000","2025-12-28","1"
"33977","497087","497087","10000","2025-07-07","1"
"33978","454359","454359","10000","2025-02-13","1"
"33979","906384","906384","10000","2025-01-06","1"
"33980","518881","518881","10000","2025-10-07","1"
"33981","771254","771254","10000","2025-05-21","1"
"33982","579232","579232","10000","2025-12-14","1"
"33983","626268","626268","10000","2025-11-28","1"
"33984","422371","422371","10000","2025-11-21","1"
"33985","901689","901689","10000","2025-03-21","1"
"33986","380542","380542","10000","2025-03-21","1"
"33987","816723","816723","10000","2025-10-07","1"
"33988","232283","232283","10000","2025-01-13","1"
"33989","570932","570932","10000","2025-03-14","1"
"33990","688500","688500","10000","2025-11-21","1"
"33991","649263","649263","10000","2025-03-07","1"
"33992","830122","830122","10000","2025-03-28","1"
"33993","541961","541961","10000","2025-07-28","1"
"33994","751377","751377","10000","2025-06-07","1"
"33995","59263","59263","10000","2025-09-07","1"
"33996","182314","182314","10000","2025-04-28","1"
"33997","118231","118231","10000","2025-04-07","1"
"33998","818868","818868","10000","2025-10-28","1"
"33999","878296","878296","10000","2025-03-21","1"
"34000","585248","585248","10000","2025-04-07","1"
"34001","468994","468994","10000","2025-04-14","1"
"34002","912779","912779","10000","2025-03-14","1"
"34003","580164","580164","10000","2025-06-14","1"
"34004","160284","160284","10000","2025-06-07","1"
"34005","272158","272158","10000","2025-12-28","1"
"34006","101575","101575","10000","2025-09-21","1"
"34007","507515","507515","10000","2025-12-07","1"
"34008","501904","501904","10000","2025-07-28","1"
"34009","754721","754721","10000","2025-11-14","1"
"34010","331326","331326","10000","2025-01-13","1"
"34011","476583","476583","10000","2025-09-28","1"
"34012","849291","849291","10000","2025-09-07","1"
"34013","163454","163454","10000","2025-06-21","1"
"34014","525673","525673","10000","2025-01-13","1"
"34015","542795","542795","10000","2025-09-07","1"
"34016","79897","79897","10000","2025-06-21","1"
"34017","830184","830184","10000","2025-02-20","1"
"34018","943561","943561","10000","2025-07-28","1"
"34019","362840","362840","10000","2025-07-21","1"
"34020","982719","982719","10000","2025-11-28","1"
"34021","342097","342097","10000","2025-01-20","1"
"34022","119487","119487","10000","2025-10-21","1"
"34023","582887","582887","10000","2025-06-07","1"
"34024","936469","936469","10000","2025-03-07","1"
"34025","760418","760418","10000","2025-10-21","1"
"34026","724288","724288","10000","2025-05-07","1"
"34027","150977","150977","10000","2025-08-07","1"
"34028","328677","328677","10000","2025-01-20","1"
"34029","89599","89599","10000","2025-06-21","1"
"34030","146691","146691","10000","2025-12-14","1"
"34031","177828","177828","10000","2025-06-14","1"
"34032","792319","792319","10000","2025-06-14","1"
"34033","539170","539170","10000","2025-02-06","1"
"34034","907950","907950","10000","2025-11-28","1"
"34035","46865","46865","10000","2025-06-07","1"
"34036","914051","914051","10000","2025-05-21","1"
"34037","250080","250080","10000","2025-02-06","1"
"34038","300187","300187","10000","2025-11-28","1"
"34039","589748","589748","10000","2025-04-21","1"
"34040","365980","365980","10000","2025-10-07","1"
"34041","835804","835804","10000","2025-10-21","1"
"34042","381340","381340","10000","2025-12-21","1"
"34043","733710","733710","10000","2025-06-21","1"
"34044","211103","211103","10000","2025-03-28","1"
"34045","814507","814507","10000","2025-07-07","1"
"34046","124364","124364","10000","2025-05-28","1"
"34047","294360","294360","10000","2025-04-07","1"
"34048","831834","831834","10000","2025-11-14","1"
"34049","495559","495559","10000","2025-12-07","1"
"34050","937880","937880","10000","2025-04-14","1"
"34051","61242","61242","10000","2025-09-21","1"
"34052","772576","772576","10000","2025-05-21","1"
"34053","933242","933242","10000","2025-08-21","1"
"34054","552512","552512","10000","2025-05-14","1"
"34055","997338","997338","10000","2025-11-07","1"
"34056","832126","832126","10000","2025-11-14","1"
"34057","416324","416324","10000","2025-02-13","1"
"34058","26891","26891","10000","2025-04-28","1"
"34059","640187","640187","10000","2025-02-06","1"
"34060","115037","115037","10000","2025-07-28","1"
"34061","781864","781864","10000","2025-01-27","1"
"34062","550724","550724","10000","2025-11-28","1"
"34063","108784","108784","10000","2025-05-28","1"
"34064","172320","172320","10000","2025-12-07","1"
"34065","214171","214171","10000","2025-06-14","1"
"34066","284758","284758","10000","2025-08-14","1"
"34067","529297","529297","10000","2025-08-28","1"
"34068","2423","2423","10000","2025-03-28","1"
"34069","51160","51160","10000","2025-05-21","1"
"34070","620763","620763","10000","2025-10-21","1"
"34071","901670","901670","10000","2025-08-28","1"
"34072","733921","733921","10000","2025-01-06","1"
"34073","388428","388428","10000","2025-06-21","1"
"34074","258604","258604","10000","2025-04-21","1"
"34075","145000","145000","10000","2025-10-14","1"
"34076","241675","241675","10000","2025-06-14","1"
"34077","207725","207725","10000","2025-05-07","1"
"34078","320323","320323","10000","2025-12-21","1"
"34079","427045","427045","10000","2025-12-07","1"
"34080","760984","760984","10000","2025-11-14","1"
"34081","797629","797629","10000","2025-03-07","1"
"34082","486744","486744","10000","2025-01-27","1"
"34083","842830","842830","10000","2025-10-21","1"
"34084","938927","938927","10000","2025-10-28","1"
"34085","518433","518433","10000","2025-11-07","1"
"34086","859601","859601","10000","2025-12-21","1"
"34087","659958","659958","10000","2025-12-28","1"
"34088","98311","98311","10000","2025-10-21","1"
"34089","549796","549796","10000","2025-11-14","1"
"34090","809983","809983","10000","2025-07-28","1"
"34091","734299","734299","10000","2025-08-07","1"
"34092","705577","705577","10000","2025-06-28","1"
"34093","904612","904612","10000","2025-12-07","1"
"34094","681944","681944","10000","2025-06-07","1"
"34095","410804","410804","10000","2025-05-21","1"
"34096","408514","408514","10000","2025-06-28","1"
"34097","571622","571622","10000","2025-12-21","1"
"34098","968937","968937","10000","2025-02-27","1"
"34099","758389","758389","10000","2025-10-07","1"
"34100","496489","496489","10000","2025-12-28","1"
"34101","786802","786802","10000","2025-05-21","1"
"34102","598974","598974","10000","2025-10-21","1"
"34103","187199","187199","10000","2025-02-20","1"
"34104","324366","324366","10000","2025-11-21","1"
"34105","844345","844345","10000","2025-06-07","1"
"34106","340672","340672","10000","2025-05-07","1"
"34107","329060","329060","10000","2025-12-28","1"
"34108","202796","202796","10000","2025-09-21","1"
"34109","136003","136003","10000","2025-08-28","1"
"34110","956970","956970","10000","2025-07-14","1"
"34111","586972","586972","10000","2025-09-28","1"
"34112","535624","535624","10000","2025-11-14","1"
"34113","633707","633707","10000","2025-08-14","1"
"34114","340407","340407","10000","2025-01-06","1"
"34115","217190","217190","10000","2025-09-28","1"
"34116","713142","713142","10000","2025-09-07","1"
"34117","314749","314749","10000","2025-01-20","1"
"34118","812095","812095","10000","2025-03-21","1"
"34119","542849","542849","10000","2025-12-28","1"
"34120","905131","905131","10000","2025-09-07","1"
"34121","506586","506586","10000","2025-09-21","1"
"34122","707208","707208","10000","2025-01-27","1"
"34123","750843","750843","10000","2025-05-28","1"
"34124","603181","603181","10000","2025-02-13","1"
